Drug_CID
70676789
16247145
90655949
145948917
145955187
45263371
9877226
9863761
76317075
90655942
90655930
101882319
118724511
118724517
118724519
79296421
118711984
127034192
135271016
44589758
858012
113393023
117908191
117889806
137650695
135271045
135271033
135271020
137658022
137635695
44405780
44224215
4840815
4082657
73293742
73293561
135271014
135271027
135271042
132502975
137641475
90476678
137638254
137656243
117908215
80068544
117908188
117907988
117889815
83416487
127052142
9919285
809547
856587
1154164
73293743
90655909
44405768
134129840
24849153
49844988
136234239
73293926
90655940
145950035
135271035
135271032
44588156
53316934
53316935
53324865
52918117
137638760
132569687
155519777
155537069
155538998
155563008
155565429
162647859
154573933
162648733
162674874
5288424
162649701
164624454
164610940
164624352
164623340
164614568
46211187
71584574
71584688
71584690
73347233
73347234
9833806
16159336
11041194
10198133
10197984
5310956
10176324
4545574
179394
9819927
10058694
33032
44328753
44328850
44329024
10456810
44329029
44329031
44329032
44329033
44329042
44389027
2207
11379837
11424570
10353365
16748099
16747847
16747848
135411610
11245287
42644786
24965066
46911384
46911385
49862276
57404255
3525815
58081135
46215704
9794208
60096211
70051926
60204017
71680760
72163837
45110133
118707826
86763358
57338826
6604820
16062593
6348408
16061421
57765529
92044496
58058372
57765556
58058384
57765536
57765633
137643759
57765613
57765535
57765615
57765616
137649482
137649749
57765572
57765531
46918013
58058356
57765525
87618914
57765594
137632643
57765622
137634883
137635378
24780225
137640190
137642874
137643617
137647077
137646267
137662314
66786069
66785027
68109335
68109677
155533313
145955288
131954513
155518354
162648102
69669746
90666905
90666906
2831204
90655052
90656726
90656728
86290994
86290995
145720800
145720799
86295386
52936347
25195294
208908
11387605
3078519
11656518
9829523
46926350
56649450
11511120
16118392
59757974
51039094
3025986
10427712
9871074
16718576
10461508
9911830
25254071
58423153
42642648
10090485
1893730
23582824
176155
447077
5287969
153999
11234052
3062316
9811611
16747683
11213558
24756910
6442177
11671467
44137675
16722836
44259
3081361
24901704
135398510
23635314
11626560
22049997
24963252
10437018
11955855
49831257
176167
151194
10302451
11154925
24864821
135398495
16041424
6918736
10366136
25262792
25141092
24748204
135565635
11524144
57339386
11497983
9874913
24889392
24993189
10184653
42642645
44137946
11977753
11520894
57379345
10430360
9806229
44577753
5328940
216239
9926791
11712625
11712649
11364421
5081913
11713159
9823820
10074640
11597537
23653175
138105961
134691232
56678756
78319901
155540255
155545891
56849304
46220502
68289010
135984730
25108278
10077130
9589606
71562787
71563032
71716131
71563031
71563153
71716759
71562332
71562438
71562654
71562785
71563285
71717363
71717365
71562903
71561583
71562540
71562542
71562655
71562786
71562904
71563284
71563033
71563152
71561462
71563151
71719786
71562653
71719787
71562905
71561461
71720397
71562437
49791890
71777742
49791889
71777747
4831277
73297280
73297282
73297286
46926632
71777749
46926634
49791894
71777750
71777739
49791892
73297278
71777738
71777745
73297279
71777743
71777746
36294
86582590
73297281
122180077
73297277
122180078
54765302
72201086
86297465
90453086
86297674
86297462
51001296
91864570
122189305
90453135
1323703
655347
4575883
2926549
1149185
1536777
51001298
51001299
51001300
51001302
51001388
33988175
51001391
29717880
46362748
145948954
117636607
117636627
117636630
117636611
117636629
86297077
86297081
123435461
90453243
90453183
90453223
90453184
90453229
117636553
90404695
90655573
90655634
127031366
127032230
2881134
134130627
134133875
134134858
102602634
134141602
134142686
134144118
134145760
134146508
134146658
134148174
134148668
134149263
134149299
101043861
134152016
134153154
134154055
134154083
134154301
134155339
134156251
134157612
155520561
156011781
156014697
156015347
156019397
156016200
5329099
72435
3035817
156414
5291
9915743
5330286
148177
16007391
11485656
644241
3794
5494449
43860
9826528
16725726
10113978
11338033
24771867
6420138
45270897
11667893
44516953
6445562
24964624
25062766
10341154
11640390
6918289
42611257
24748573
46191454
16659841
3064778
25033539
24779724
25167777
11620908
24995524
11548630
10127622
15604510
10138259
25262965
16739650
15983966
9868037
11167602
11427553
44462760
25102847
9808844
6444692
70692851
73296547
73294920
73296550
73296846
73294763
73294761
73296549
132510884
11618807
73297013
73297179
73296843
90199368
73296548
145967863
73296845
73296545
73297183
73294923
90199745
73297182
73296848
73297180
73296688
73296847
44439863
73294921
73295087
145968031
155520693
73295088
73296689
145970452
73294762
16721129
73294758
145969507
44445182
73297014
118918048
73297016
73296686
73296844
73297012
73294922
73296687
73296691
44445181
73297178
73297015
145969210
76318775
73296546
73294919
145989039
73294759
73297181
73294760
156018529
11715767
16720432
11630374
11300082
11557879
11185393
24776678
24776679
11402137
11514482
23585245
25190898
24778303
24771196
24778304
24776789
23585102
23585099
23585103
23585146
23585148
23585194
23585147
23585151
23585200
23585295
23585152
23585193
23585244
23585198
23585149
25190899
23585248
11425728
11483025
11267850
11267154
11347930
24778425
24776790
11404817
11149390
44586850
621901
939111
16661285
24759581
24759475
24759582
24759580
24759583
24759684
24759479
24759685
44586908
13331515
25190900
25190901
11448608
25190902
702319
25190903
695484
25190904
25190905
25190906
25190907
25190908
135550168
135712510
135986109
135986110
135986111
135712618
135712611
135712610
135712638
135712632
135712480
135712476
135986113
135986114
135986115
135986116
135986117
135986118
135950271
135712516
135712520
135986119
135712506
135712518
135712590
135986120
135712530
135712536
135986121
135712544
135950278
135712532
312145
3973
10275789
44436951
24809743
44436979
11751126
44454396
11234514
11526786
622262
11998448
617191
16081736
11998445
11998685
11998565
11998564
11998563
11998803
44578108
44578109
11999032
381091
44593630
44593631
25052783
44580064
44580065
44580066
44580067
25032963
44580235
44580236
44580237
44580238
44580274
44580275
44580276
44580277
44580635
24855887
44580636
44580684
44580685
44580686
44580687
44580721
44580722
44580723
44580724
44580766
44580767
44580768
44580769
24956159
44577592
44577593
44577594
24768579
24956158
23642272
11998690
44577638
44577639
44577640
44577641
44577850
44577853
44577854
24955795
44577914
44577915
44577916
44577917
44577918
44577919
44577920
44577921
44577922
44577950
44577951
44577952
44577953
17755052
16050925
16051023
45488079
135426721
946390
44187953
11576772
24993871
46180606
44620964
46180663
44620965
46180604
60961
6029
158795
3194
44475675
52926276
122177505
101780959
122177511
122177517
122177525
122177490
122177504
122177513
122177520
122177521
122177524
122177527
122177528
122177506
122177509
122177492
52926277
122177502
122177516
122177589
122177493
122177495
122177498
122177510
122177522
122177501
122177515
9547099
122177497
122177512
122177503
71495077
122177514
52926278
122177518
122177499
9547100
122177526
122177590
122177500
122177519
122177523
136063948
136063715
136063767
136063776
136063709
136063960
136063914
136063916
136063724
136063761
136063670
136063821
136063961
136063820
136053116
136063862
136063958
136063875
136063790
136063945
136063946
136063656
136063738
136063741
136063873
136063689
136063786
136063687
136063700
136063784
136063954
136063663
136063764
136063922
136063832
136063742
136063884
136063749
136063677
136063703
136063822
136063920
136063804
136063748
136063886
136063705
136063928
136063939
59437703
136063823
136063911
59437597
136053095
136063926
136063826
136063957
136063815
136063685
136063766
136063696
136053105
136063935
136063890
136063651
136063857
136063739
136063672
136063861
136063870
136063824
135873879
136063675
136063733
136063661
136063744
136063727
136063730
136063697
136063819
136063654
136063844
136063931
136063924
136063813
136063847
136063720
136063682
136063708
136063825
136063831
136063662
136063785
136063849
136063955
136063648
136063770
136063693
136063657
136063910
136063712
3108
15005604
14280995
14281010
14281024
14281026
15005576
14281006
15005571
14280991
15005574
14281025
14281018
14281016
205964
4680
6918355
149784
10359339
10406931
9955887
135564787
10142576
10117650
149790
11438405
16094676
16094677
16203225
16203226
16203227
16203228
16203331
16203332
44420988
16203333
45263650
44591583
5092
9579598
11449090
23624262
24802717
42629945
42630063
56648584
42629700
56648951
49821714
42630073
42630188
42629953
56648768
56648857
42630069
42630065
42630062
57392860
56648683
42629353
42630438
56648495
56648497
42630180
42629350
42630437
56648860
42630190
42630191
42630314
56648583
56648585
56648587
42630796
42629699
49821305
49821302
56648859
42630192
42630440
56648861
42629822
56648763
56648862
42630072
42630071
56648589
49821396
49821469
42630193
42630317
56648496
42630064
56648586
56648680
56648681
56648684
56648767
42630315
42630318
130659
89822804
89822821
71622644
71622503
71622238
508468
25774
44586007
73669532
76286118
76286540
46884127
46884244
46884245
46884161
46884246
46884408
135398501
46884209
46830215
46884359
46884407
46884080
46830216
46884360
46884082
5073419
46884078
46884126
46884160
6419746
46884205
46884079
44317970
10436839
145974054
46884081
46884247
14998470
24959105
134128280
913113
46884159
155884467
403661
930898
46884083
46884125
46884162
46884128
16719269
9926685
145949854
44401410
118712154
118712155
23652660
118712158
145958943
51352628
66764813
137175094
145981755
135404796
118712153
145979871
122588289
45279963
129284334
5002513
5281847
134817183
118711588
145978715
46884208
21070989
68003997
68004002
68003962
68004034
71552261
54769305
70642257
54769536
70642243
68004016
54769751
54769752
54769753
54769959
54769960
54769961
70642316
70642249
54770175
58562603
54771978
54770177
54770391
54770392
54769748
54769954
54769746
54769747
54769955
54769956
54769957
54769958
54770170
54770172
54770171
54770173
54770174
54770386
54770387
54770388
54770389
68004004
54770603
88547534
88547528
54770833
54770834
54771063
54770835
88547545
54771064
89770428
54771065
54771066
68003506
54771067
54771297
54771298
58562503
68004142
54771299
54771300
54771301
54771513
54771515
54771516
54771741
68004058
54771517
54771744
68004125
54771742
54771743
54771745
54771976
54771977
58562821
54772203
54771980
54772204
54772206
54772205
54772207
54768836
68004048
68004057
68004011
68004146
68004012
68004010
68003782
68003990
54769070
54768839
54770604
54769073
88547526
68004124
54769071
142463505
142463662
146501163
142463504
142463659
142463468
142463650
142463523
142463642
142463534
135368613
142463586
142463575
142463470
142463503
146501162
142463591
135368621
134817168
142463554
146501172
142463467
142463661
146501176
142463556
146501155
146501165
142463479
146501185
146501152
142463457
142463631
142463581
142463515
135368594
142463576
142463649
142463567
135368597
146501171
142463507
142463653
135368620
46180666
49836027
51358113
53308041
71682057
9884685
135398491
16757570
11979157
134140359
134142825
145958063
145958690
76282073
25134159
160355
176870
5169
123631
156422
3038525
3038522
42603880
12814948
12814945
42604009
42603881
42604010
44583170
42603882
135421442
11530963
24894117
24894995
24894997
24894883
5330790
11560568
46830308
46888436
46888437
46888457
46888458
46888459
46888481
46888482
46888483
46888484
46830309
46888485
46888530
46888531
46888532
46888547
126565
52945601
136183413
10461815
16038120
9933475
24180719
6450551
25126798
9869779
44551653
5281855
11724428
44520205
60166860
45279912
60167141
71449477
60166989
45280470
60167140
45280640
45280641
45280693
45280749
45280471
71454830
45280695
45280469
45279965
60166864
52950345
52950346
52950347
52950386
52950387
66578981
66579079
66579152
66578982
66578934
52950388
52950389
66578966
66579064
66579103
66579020
66579071
66580502
66578866
66578988
66580504
66578919
52950391
52950429
66578659
66580664
66578899
66579058
66578947
52950430
66578717
52950431
66578983
22519935
52950390
66579065
66580871
52950432
66580984
66578583
66579024
52950477
52950478
52950433
52950479
66578916
52950434
66579040
52950480
66578566
52950519
52950481
66578706
66579055
66580727
52950520
52950482
52950521
66579007
66580633
52950522
66580588
66579022
66578891
52950523
68228419
66580964
52950565
52950566
66580632
52950607
66578873
66578828
66580956
52950567
52950608
52950653
52950654
66580636
66580878
66580640
66580706
66580937
52950699
66580707
66580383
66578961
52950697
52950700
52950740
52950744
52950741
52950743
66580971
66581053
52950742
52950783
52950782
66581079
66581057
44382346
44382387
3262578
44305110
44406622
44406654
11579204
44412504
10351835
44456787
44456788
44456789
44456790
44456813
44456814
44456815
137649273
137651681
137654457
137659840
162652211
162640903
164609295
164610555
164614152
164618216
164619358
162640904
162640902
164621881
164621927
164623978
164628020
5281976
91864624
9964551
139528406
139528378
139528380
139511566
139511556
139511548
139511555
139511547
139511554
137635930
9964552
137648082
68740
11378940
145960640
133081956
145962570
145963360
145951788
145952549
145954828
145956693
145956747
145971930
9901846
155536606
155537716
155559175
155565462
9901847
155542514
155546594
155549341
155554209
647
24403
162654092
162670927
153387978
162674037
153387975
153387980
162661219
153387981
5245
1195
162648213
162648977
139528375
162644689
162646124
162646991
162649046
162663733
10883540
24825421
11132282
24825434
24825422
24825435
24825423
24825436
24825424
24825437
24825425
24825426
24825441
24825428
24825429
24825430
24825431
24825432
44574263
52936933
52937034
52937249
52937355
54580360
52936821
52936929
52936934
52937036
52936713
52936819
52936930
52937035
52937037
52937038
52937140
52937246
52937350
52937351
52937033
52937139
52937447
52936816
52937451
52936932
52937352
52937356
52936822
52936928
52936931
52937138
52937141
52937248
52937353
52937354
52937142
52937245
52937247
52937250
52937450
52936820
52937452
52937137
52937449
57394020
57394021
145988910
145990098
145987342
145992813
145979623
145980476
145987811
145990405
145990907
145993909
145994058
155510987
138857912
155518824
155522503
155522633
155524650
155526845
155527718
138857911
155529838
155530342
155531078
155535510
155539274
155545328
155546469
155550762
155551225
155552135
155554234
155554500
155555412
155556056
155557479
10110559
10155894
126599628
126599606
126599623
126599624
126599619
126599629
126599632
126599630
126599621
126599625
89216780
126599615
126599605
126599616
126599609
12344252
126599607
126599622
137644429
126599634
126599610
12507616
96028
137651478
70790021
70790019
90348686
126599627
126599626
90112401
13008156
25146686
122703613
53251189
127046693
155544007
58431184
101933292
155555047
11409972
56850410
121301422
121301295
118191391
137322663
154701640
11386747
11577204
51346964
155546287
155552454
155554081
155560620
140309892
155558842
85469632
155550034
155557179
11364870
60195662
122179556
10278851
155560522
56645363
89794927
154701643
9837640
155554839
45268455
139030333
139600336
124203924
5310991
56649300
155541355
155561913
53326879
71623052
91885570
11772152
59472574
44470113
131953432
155568985
124125214
58026161
145925685
155550101
155558331
156009445
59126962
155531579
23728722
91664373
45376872
155543618
118877194
162662928
24771824
131801156
155511735
155550954
156472865
155535457
155562195
137641027
140856214
138688911
156151724
140856241
140856225
127052189
155545471
140856234
140856242
140856228
155536964
164623731
164624183
164625345
140856233
140856211
162666435
156472870
65126
155528041
140856238
155544558
140856237
164617872
164613518
164619169
164616842
164616856
155557151
164629127
164622631
138688885
140856213
164620728
164617892
164609513
155527671
140856217
140856243
155515782
155569224
164617144
164618989
127048390
155562257
155538178
164627981
164629034
155548403
140856246
164609803
164623853
164620645
164612000
44347791
44256595
44347831
16019980
44347945
44347946
40490622
5282280
44347982
44348037
44348065
44348066
44348071
10338768
10384124
44371431
44371487
9840659
10108426
11740166
44371502
44371536
9821458
9795477
10092300
44398776
10085812
44324182
44285344
11327355
10427006
10293363
157730
9878121
9813810
10609180
15353606
11441196
44387731
11150976
9977214
11088732
10471679
5063962
5280436
5353845
11154099
9905153
11393923
10044204
44389776
22486206
11695972
44389963
11696246
44389973
11484453
11674428
11631387
11652690
5940264
18516661
10066884
44340580
10131877
5283389
10429254
135964359
11290604
11279040
11450485
11209866
11739291
11278743
16110702
16110641
16110693
16110631
16110694
16110632
16110633
16110695
16110634
16110696
16110635
16110697
16110636
16110698
16110637
16110638
16110699
16110640
16110701
16110639
16110700
44420585
16110705
16110646
44420586
16110647
71463101
11756714
9915781
10257808
134147626
10324784
10370073
162650521
162651899
162652225
162652665
162657284
162657661
162665069
162670754
162671356
162675658
162676759
164611602
511027
44586781
1580265
1371240
5926191
1380200
1345022
1345274
44588703
2275235
5286602
44588749
6196567
5286841
29766776
19165610
1112948
5284616
3547
6918852
11442891
9849735
11973736
24794418
24785538
9810884
10296883
10297043
10278617
156010068
156010556
156010734
156011084
156012383
156012542
156012554
156012910
156012971
156013177
156013415
156013810
156014652
156014926
156014947
156015010
156015077
156015439
156015991
156016038
156016371
156016430
156016540
156016810
156017102
156018089
156018738
156019169
156019204
71768224
156019227
156019654
156020287
156020329
156020735
156021011
156021218
25303824
156021922
1463051
156011905
156012364
156014556
156016933
156017591
156017789
156018367
156019124
156019551
16589809
156019927
71768226
156021341
156013800
156014218
71768225
156019475
156020779
71768227
134225255
3016
20442930
9975396
17925
12790024
12790028
49795947
12746775
44311719
10680
10785539
10665748
10426330
10643674
1588018
3149447
10783548
10591254
5304328
10640738
2986030
10851314
6458080
2987829
10686611
10783251
10830167
2990985
10688438
10780119
10735086
10713036
10759764
10785306
11792761
10592051
10641902
10783684
10733730
44325060
15428748
15428747
15428744
15428752
15428751
15428750
44324669
44324858
135465884
10198876
44325061
44325062
9817367
44325154
15428741
44325160
44325161
44325173
44325174
44325187
44325188
44325189
44325209
44325210
44325211
44325212
44325213
44325220
44325226
44325227
15428745
15428746
15428749
44325230
44325231
15428740
6198021
105078
64961
44273000
44273038
363113
124477
4713437
4713455
6198020
360772
4713445
4713458
4713443
4713447
13837185
4713436
4713446
4713448
4713457
4713435
4713452
4713453
6198019
124203831
9583267
137634852
117996541
117996749
117996404
122589559
117996588
137660684
117996700
137652735
137287575
44367920
44367921
44367922
10013998
176444
13053152
44368412
11010182
44368475
10059019
44368495
11821337
8651
89801
2427416
137905
4384851
8400
89076
219592
11363
2777298
101375
142278
92036
87502
123072
18946
31494
283893
3527426
5004413
73252
8371
11392969
2385968
71043
123493
10662
11437501
75511
76996
76915
96430
68115
2734800
275005
11322015
11280423
11245953
68119
3274712
19971657
10868634
44428828
44428829
44428830
44428831
44428832
44428833
44428834
16745302
44428835
15044210
44428836
11043027
22574214
19377173
44428837
44428838
22574224
22574258
44428839
44428840
44428841
599378
22574246
44428842
44428843
44428844
146089
176445
44455840
44455866
45487242
54581733
11806279
2749126
138508
11805526
79690
10879668
10902085
26257
237515
13780062
10655805
2749125
219605
10899196
46916178
58507717
155540682
44223970
46202652
135995899
137635074
138973681
16757577
10141912
135995897
42611190
71455782
57861407
11647372
135995898
118374514
145925680
135995900
45265864
118724151
137333450
138454798
91827581
122180845
118425786
49784894
155561056
118366969
122516793
134136095
138911334
71682213
154025206
11525848
24832046
25147648
51683
145949450
145950365
145951974
145952611
145956209
145956399
145956470
45254642
145959583
145963126
145972204
155528871
155531504
155537715
155541495
132585258
2540
11588060
11631866
11638609
11717830
11587962
449097
11682200
11675600
11674889
11516410
11595374
11681998
11682005
11702917
11559272
11552248
11696186
11609746
44420147
44420148
44420152
44420174
44420185
44420191
44420195
44420197
44420200
44420204
44420205
44420206
44420208
44420209
44420210
44420211
44420213
44420214
16066829
44420216
11537493
44420217
44420220
44420221
44420223
44420224
44420289
44420292
16730599
44420295
16110755
16110744
16110756
16110748
16110753
16110750
16110754
16110757
16110743
44431784
44431786
44431787
44431788
44431789
44431792
44431793
44431794
44431795
44431796
44431797
44431798
44431799
44431800
44431801
44431804
44431805
44442774
44442776
44442778
44442779
44442781
44442782
44442784
44442787
44442789
44442790
44442792
44442794
44442796
44442797
44442799
44442800
44442802
44442804
44442808
45268212
44610768
45487686
45487687
45487688
44610769
45487690
1054
76581
16193817
134146743
11552706
46885626
24826799
44425923
44425926
44425928
44425929
44425932
44425934
44425935
44425936
44425938
44425939
44425940
44425941
44425944
44425945
44425946
44425950
44425952
44425954
44425956
44425958
44425959
44425962
44425964
44425965
17753032
44425966
44425969
44425971
44425972
44425975
44425978
44425980
44574621
25157288
25157290
25157578
44574659
25155343
25159235
25159237
25158717
44574733
24831015
24830545
24830549
24830704
44573270
24831014
24830061
24830062
24830229
24829559
24829560
24829724
24831822
24831655
24831821
24831825
24831991
24831992
24829557
44470234
44470235
42601472
44470237
24970336
25093881
44573583
25094198
44573664
25094199
44573709
25093806
44573710
44573711
44573749
24830385
44573750
24830387
24830388
24830389
45267253
45268125
45269011
25115386
44250031
45269851
45269854
45269859
45270672
45270677
45270685
45270695
45272403
45272410
25099088
45272423
45267479
1113594
45267552
44560372
44560375
11349000
11303495
11451776
44560524
44560525
44560526
44560571
44560574
44560618
44560619
44560620
44560621
44560669
11313946
11518244
11314340
11717001
58017084
11626055
11561968
11705863
11690457
10482694
73348108
10325177
6160175
645025
685663
674647
73355036
145979441
13224102
23342610
145981705
132584225
3724041
145988932
1223927
145990949
145991361
145992202
910374
145992560
3332652
145992946
145993905
145951405
145958854
145958960
145974297
155516795
155536432
155537162
155549933
155557159
155559027
155568526
155510760
155511346
155513798
155551560
127045881
127045883
155512949
155516516
155522133
155527208
155530954
155532639
155532733
155538214
155538277
155540276
155541761
155543015
32937631
155549452
155560220
155560593
155561305
155561927
155563065
155566859
155567060
155569460
155524529
193201
155548570
145996542
162646494
162648413
162649510
162654334
162657475
162657968
162670328
162670981
164617134
155804968
155806724
155815886
155806721
164617406
155808095
155806719
164627660
44454510
44454512
44454518
44454918
44454921
44454948
44454951
49864549
1139918
17311160
49864546
49864547
49864548
44483163
24824379
138455182
53464059
9827303
46785920
46880148
825799
1377831
738674
1248054
825801
3396992
1085239
31520618
1019323
49867949
51358807
46785922
53301913
50919320
825574
902575
1154076
51049785
49852192
869662
49867945
3658964
17744755
50919318
49852190
9540179
759456
53301908
49867946
17234805
49867948
252604
49852188
49842926
50919319
51049787
49852189
49852191
49852193
17234870
2840308
49867950
49852186
51049782
49852195
118708433
118708434
118708435
71515595
71515596
71515597
71515662
71515664
71515727
71515728
71515729
71533096
71503405
71515782
71515891
71515931
71515932
71515933
71515995
71515997
71516048
71516049
71516050
71516051
71516052
71515892
71515784
71515593
71515594
71515666
102594274
71516047
71515726
89444079
71516117
71515663
71515786
71515781
89444146
71515785
71515844
71515846
71515890
71516113
71516114
71516116
0
71516115
4932
89734004
71696196
4887
25762893
71992
73265192
44341401
151173
135400182
73265207
17931
3045407
14708
5432
54158
6505
3045402
11956149
3058503
71580
60196310
60196312
92942
3030770
62300
60196316
60196318
60196319
118031
60196321
60196322
46783063
60196324
60196325
62786
60196328
60196330
6321225
21124389
16219349
2164
31143
9567
60196332
12259683
64761
65494
24802109
200391
6442928
5492898
5359421
3057998
71285
10257
60196335
24721009
4980
102710
197059
10624
24194381
44072
6918126
5485221
60196336
6918222
5362115
3307
3395
5282164
636398
47462
80278
45357485
53384398
9938056
64949
8293
13755
3047798
92094
10251042
3003141
4783
210301
3740
9811353
132916
23663963
185457
1999
125564
10133071
3035267
26602
5282203
71809
72004
3309
